sadness, Sorry . The road is too crowded . 
sadness, Sorry . We mustn't stop here . 
happiness, I hope that we can continue our cooperation . 
neutral," So , you ’ re just starting back . Maybe you ’ d better tell me a little more about your experience . "
anger," Oh , what a terrible situation ! This traffic is unbearable . "
neutral, Really . 
neutral, And not expensive either . 
happiness, But thank you very much all the same . 
sadness," Sorry , I couldn ’ t help you . "
neutral, How about this afternoon ? 
happiness, Fine . I'll be expecting you around two . 
neutral," Yes , the wine list is at the end of the menu . "
sadness, It is depressing to hear the price goes higher and higher . 
neutral," Yes , we have a reservation for three nights.Mona White . I called last week . "
neutral, We'd like quiet rooms thanks . 
neutral,You must know you've been scheduled to have an operation the day after 
sadness,I am sorry to say this but I seem to have lost the key to the safe . 
happiness, It ’ s a good thing that you read that ad today . 
sadness, Yes . I have my wallet stolen . 
neutral," Don't worry , it should have been protected automatically . And I take an anti-virus software with me . Do you want me to install it now ? "
neutral," If the money was sent by cable , it would have taken about one or two days . But if it was sent by airmail , it would take at least one week . "
neutral, I took this course last semester too . Now I am taking it again ! 
neutral," Glad you like it . By the way , is this your first time to China , Mr . White ? "
neutral, I think you probably know China has adopted a flexible policy in her foreign trade . 
anger,I have to talk to you ! 
anger," I know , Blake . But you ’ Ve been avoiding me all morning , and we have got to talk about this deal with the Mc Kinsey Food Company . "
neutral, Less than one hour . 
neutral," Oh , yes . It's on Wednesday morning . Sorry about that . "
sadness, I'm embarrassed ! I forgot completely about them . I'm terribly sorry . 
neutral, Do you mind if I go with you ? 
happiness, It's a perfect fit . 
neutral, Let me know if you do need anything . 
anger,Stephanie ! Did you just get to school ? But you were up and about when I left the dorm this morning ! That was about an hour and a half ago . This happens all the time ! Why do you always take so long to get ready the morning ? 
anger," Please explain because it makes no sense to me . How can a girl ’ s routine be so complicated ? You get up , you shower , you get dressed , you brush your teeth , you ’ re out the door . Half an hour , tops . "
anger," Jacob , you have the luxury of having a haircut that rarely needs styling . I don ’ t . I have to set aside about an hour and a half to get ready in the mornings . Every day , I wake up and head straight for the shower . Every second day , I wash my hair . If it ’ s a hair-washing day , I frequently need to wash my hair twice because it gets really oily . Then I usually put in a conditioner and have to rinse that out too . Because my hair is so long , I seldom manage to take a shower in under twenty minutes . Afterwards , I often put on a pot of coffee and get dressed while I wait for it to brew . I take a long time to get dressed in the morning . Every now and then I remember to choose my outfit the night before , but usually I do it in the morning . In all , getting dressed takes about half an hour , at which time my hair is now semi-dry so then I have to style my hair . From time to time I ’ ll put my hair up , but oftentimes I bloody it straight . And then , because of the texture of my hair , I regularly have to flat-iron it to keep it from frizzing . That ’ s another twenty minutes or so . After that , I have my daily makeup routine . "
happiness, I think is looks great . I really like the light colors you have chosen . The pictures are nice too . Did you bought any new furniture ? 
happiness," that ’ s a good idea . After I get rid of the old clothes I no longer wear , I can see what new clothes I need to buy . "
neutral, I ’ d like to try traditional Chinese medicine . I heard it really works quite well if you know what you're doing . 
neutral," That is no problem at all . Isabel ’ s is having a clearance sale , and today is the last day . You don't want to miss such a good chance , do you ? "
neutral, She already bought that evening gown . 
sadness, Sorry . I didn't know . 
neutral, Pardon me ? 
anger, What's wrong with heading out with Mark for vacation ? 
anger," You and I have been together for a whole year , and our vacation time should be about the two of us ! "
anger, Really ? Who made that rule up ? 
anger," With that attitude , I don't really think we have much more to discuss here . "
anger, That works for me ! 
neutral," We eat a lot of chicken , pork and beef.You eat those meat a lot in your country too , don ’ t you ? "
neutral,Would you please recommend a diamond for me ? 
sadness, Sorry . It is the smallest size we have . 
sadness," Too bad . But , is there any other leather store nearby ? "
happiness, I hope so . Thanks . 
happiness, Thank you ! 
neutral,"Hello , Mr Trent . What can I do for you this afternoon ? "
happiness, Wow ! You're right ! This refrigerator is great . I'll take it . 
neutral, I ’ m making a list of food and drinks . 
sadness," Yes , it was . I managed to sort out the problem , but I was tied up with the matter for over an hour . "
sadness," That ’ s not all ! I also had to finish writing a sales report for my boss . In the end , I finished everything . I wonder what will be waiting for me tomorrow morning . "
neutral, I just saw her down the street . I don ’ t know where she is . 
neutral,"Good afternoon , sir . May I help you ? "
neutral, I want to post this package to the United States . 
happiness, Great . Thank you . 
neutral, What can I do for you ? 
happiness," Yes , please . That would be a great help . Are you sure you don ’ t mind ? "
happiness, Thank you very much . 
neutral, They took full advantage of the lights being out . 
neutral, I hope this doesn't happen again . 
anger," If you want to cross here , be my guest . I don't feel like dodging cars and scooters ! "
happiness," Well , I think I want to order the new Accord then.It looks like an excellent car . "
happiness, I'll enjoy working with you . Have a great day ! 
sadness,Ouch ! I just bit my tongue . 
sadness," Oh , that hurts . "
sadness, I think it's bleeding . 
happiness, You are welcome . 
happiness, That's a great idea . Show me the Barbie dolls . 
happiness," Here's one — the new , beautiful Digital Barbie . This doll is hot ! "
happiness, Thank you so much for shopping here . Here's your change and receipt . 
neutral, What exactly does that mean ? 
happiness," Excellent choice . ( He brings her the pie . After she finishes , the waiter comes back . ) Would you like anything else ? "
neutral, I fed them earlier today . 
happiness, That's cool . What documents do I need to carry ? 
sadness, Silly me . 
happiness, I have booked you for one window seat on American airline flight No . 409 . Have a good trip ! 
sadness, Oh dear ! What a pity ! Are you sure you lost the wallet in the theatre ? 
neutral, That is very kind of you . I ’ m just running out of glue . 
sadness, I had a bad start of the day . I was stuck in a bad traffic jam on my way and I missed my morning meeting . 
happiness, that's good of you . why did you decide to get a rabbit . 
neutral," rabbits aren't usually that affectionate , are they ? "
happiness, I see . Thanks a lot . 
happiness, Not at all . 
happiness, I love stir fry crispy bitesize vegetables covered in a mixture of soy sauce and oyster sauce . Wilted greens and fresh bean sprouts . Throw in some onion and garlic and ginger ! Mmm ! Mmm ! It ’ s almost lunchtime . I would die for a plate of stir fry right now ! 
anger, What ? You call that a stir fry ? More meat than vegetables ? That ’ s the worst insult you could throw at a Chinese stir fry . What a disgrace to the wok she fried it in ! What you had is equivalent to a fajita without the wrap ! 
neutral, What kind of vegetable do you want ? 
anger," You ’ re questioning my ability ? I tell ya , I can make it ! I ’ ll talk to your boss . "
anger, You think so ? Let ’ s take a chance ! 
neutral," Yes , just follow the porter , Mr.Wilson . "
neutral, To provide the As excellent after-sales service is our motto . Please wait for our maintenance staff in your factory tomorrow afternoon . They will be there on time . 
neutral," One more thing , if you are wanted in this position , you must prepare to travel aboard frequently . "
neutral," As long as it isn't too far from this city , I don't mind . "
happiness," Yes , it is the right one "
happiness," Good idea ! Well , Joan , I have something important to tell you . "
anger,"Ann , it's terrible ! "
anger, I think it's because of your bad habits ! 
neutral,I am interested in buying a house and need some information . 
neutral," What about measuring the floor for a new carpet , and the walls for new wallpaper ? "
happiness, Good idea . I was thinking the same myself . 
neutral, Tomorrow we'll go and pick out some curtains and paint . 
sadness, It ’ s unfair . 
happiness, Thank you very much . 
happiness, Thank you very much . 
sadness," Yes , a low fever . I feel terrible . Am I dying ? "
happiness," Yes , I took off 4 kilos . I am glad you notice it . "
happiness," Good for you , keep it up . "
neutral," Attaboy , that's just what I am thinking . "
neutral, I could do some typing for you . 
neutral," In addition , they are waterproof and shockproof . "
happiness, It is a bit expensive . But it is worth buying one's favorite . I will take them . 
anger,I know why Mr . Fro didn't like our ad idea ! He doesn't know the first thing about coffee . 
sadness, My washing machine isn't working . 
happiness, You are so kind ! Thank you very much . 
happiness, No problem . 
sadness," Oh , I'm sorry . I didn't see the stop sign at the corner . I didn't mean it . "
sadness," Oh , sorry , I don't have it on me . Honestly , I forgot it at the house . But I have the insurance policy with me . Here it is . "
happiness, Fabulous . I will get the contract ready shortly . 
neutral," OK , thank you . "
sadness, I came back to my room and found my suitcase was open and my camera and five hundred dollars in cash inside the wallet were gone . 
neutral," OK , now go down to the basement and find the circuit box . Open it and check if there are any fuses blown out . "
neutral, Since your plane leaves at 3 p . m . it will be too early for you to leave the hotel at 12 0 ' clock . We can arrange you to stay in the room until 1 p . m . ; but first you should still check out before 12 noon . 
neutral,I feel chilly and I've got a pain in my abdomen . 
neutral, I also expect Cindy to tidy up her own room . 
neutral," Lily , I ’ m not sure . Let me check , I think I spent $ 50 . "
anger, Why don ’ t you help me save money ? You are always spending money . 
happiness, I said it's a lovely day . Why don't we go for a walk ? 
neutral, Believe I will . Look for me near the lake . 
happiness," Hi , David . What a beautiful necklace ! Dude , I ’ Ve never seen anything like it . "
happiness," All set . And we're having a red bean cake and dim sum for the Taiwanese guests , just like your mom wanted . "
sadness," Believe it or not , the company I worked for closed down , so I ’ m out of a job . "
neutral, I can do that . 
happiness, Good ! I just thought I'd let you know . 
happiness, Thanks for telling me . 
sadness," Sorry , I don ’ t know the rule about punching . "
neutral,Are you through with your meal ? 
neutral," Here is your check , 86 dollars in all . Can I take care of it here when you are ready ? "
sadness," No , I'm sorry we don't . We accept credit cards and cash . "
neutral," Well , I don't have any cash with me , so I ’ ll have to put it on credit . "
happiness, Thank you . 
neutral," They're OK , but I prefer chinese ones . "
neutral," No , I did that a long time ago . It ’ s about telling my son the truth about Santa Claus . "
happiness,"It ’ s a beautiful day here in New Zealand at the Men ’ s Volleyball world championship . My name is Rick Fields and I ’ m joined by the man with the plan , Bob Copeland . "
happiness," It ’ s China ’ s service now . What a superb jump serve by Li , oh , and we have a let serve . The ball was coming in fast and almost made it over the net . "
sadness,"Oh , my God ! I feel nothing is going smooth . "
neutral, You can bet on that . 
neutral,What did you say your stop was ? 
neutral, But don't worry . You can get off at the next stop and walk back . It's not far . 
neutral, Yes . I'd like to . 
anger," Yes , I joined your group of bus tour this morning . You promised the journey will last 3 hours and we will visit 15 sightseeing spots . "
anger, But have 2 - hour journey . 
neutral,Good morning . 
neutral," Will you have desert to be , madam ? "
happiness, Thank you . 
anxiety,"This sucks . I hate buying lingerie . Okay , just find something and get out of here . Alright , these are fine . Oh , no , don ’ t come over here , don ’ t come over here . "
neutral," If you refuse the blow , you'll receive a ticket and your vehicle will be impounded . "
anger," Oh , no ! "
happiness,your muscles are a spectacle ! 
happiness," By the way , it was really thoughtful if you to get me the ticket . I really appreciate it , I'll buy some popcorn , and drinks for us . "
happiness, That would be great . 
happiness, Great . I will make my reservations as necessary . 
sadness," Yes . I had a bad traffic accident.Look , my car looks like a squashed coke can . "
sadness," No , I didn't . That car was too fast . "
neutral, What was your speed then ? 
anxiety," To tell you the truth , I'm really nervous . I had a dream last night that I was being interviewed by a three-headed monster that kept trying to bite my head off . Oh , wow , my palms are sweaty just thinking about it . I just hope Ms . Mendoza won't be able to hear my teeth chattering . I just hope I get through this in one piece . "
neutral," Well , how many tax-free things can I bring with me ? "
happiness, Of course . You have to fill out the form first . 
happiness," Oh , thanks . You know , I know little about this , so please tell me something that I should pay more attention to when I do washing . "
neutral," I must see the dentist now , nurse . "
anger," I can wait , but my toothache can't ! "
neutral, Good . Where can I get the questionnaire ? 
neutral, The two-bedroom apartment on 38th east street . 
neutral, Will it possible for me to rent the apartment on a month-by-month basis ? 
neutral,"How do you like your job here , Linda ? "
sadness, I'm afraid I've got a terrible cold . What should I do ? 
sadness," Yes , but I'm not feeling very better now . Actually I'm feeling even worse . "
neutral,"Excuse me , this is my first time on a plane . How do I check in ? "
neutral," Yeah , I think so . It is very simple . "
happiness,Did you watch the finale last night ? My favorite singer won ! 
happiness, And the host announced that he won it all ! 
anger,I'll be late because I have waited so long ! 
happiness," Have a nice flight back , and take care . Thanks for your call . "
neutral, I don ’ t have much contact with them . 
neutral, All right . What if we leave your bangs straight and just perm the sides and back ? 
happiness, Super . How long will I have to sit under the Hot Cap ? 
happiness, You have a very good taste . It's our best seller . 
sadness," I ’ m sorry , Mr . Baker ’ s not in . May I take your message ? "
anger, I ’ d like to know why you ’ re always taking credit for work we ’ Ve done together like that line in the new Ice Cream ad ? 
anger," That was my line , Mark . I know we worked on the ad together , but that was definitely my line . "
neutral, Would you like to donate to our alumni fund ? 
happiness, Thank you . Here you go . 
sadness, I'm sorry . Our company has just opened . There are always too many things to handle . You know that . 
sadness, Please forgive me . You have my word . I'll spend some time with you on the weekend . I promise . 
neutral,I need help picking out a lotion . 
neutral, It would be my pleasure to help you . What do you need help with ? 
sadness," Let me see ... Oh , I am awfully sorry sir . "
neutral," Yeah , fine . And dressing shoes . "
neutral," This is the last thing you need to do , but it may take a while for the papers to be processed . "
happiness, Yes . The price has been reduced by 50 % . It ’ s a real bargain . 
neutral, I haven't eaten there before . 
happiness, It'll be fine . 
neutral, Ok ! Thanks for calling . 
happiness," My pleasure , and have a good time ! "
neutral, I'd rather take stewed cabbage with beef . 
neutral,"Waiter , I ’ m afraid you must have calculated my bill wrong . "
happiness, Thank you . 
sadness," Yes , that's what I plan to do . Except I won't make the chicken soup.Right now I don't think I could swallow more than a spoonful of it . "
sadness," Yeah , I'm very nauseous . It's mostly nausea and a fever . "
neutral,"I'd like to buy a bottle of Centrum , a tooth brushes . "
neutral," That ’ s fine . I need to learn how you do things here first . Salaries are paid directly in to our bank account , aren ’ t they ? "
neutral, Certainly . Here's a mirror . 
neutral, Yes . This one must fit you . 
sadness," I'm afraid not , sir . "
sadness, What a pity ! 
happiness, Sounds like a good idea . I love to play on the jungle gym . 
happiness, It's really healthy to do some exercise there . The air is fresher and it's romantic to watch the sunset with your lover . 
happiness," Well , off we go . I am sure we can have a great time . "
sadness,"Doctor , I slipped and fell on my way to school . The ground is so slippery from the snow . It seems I can't move my left arm now . "
neutral,"Thank you for your interest in this job . You'll be hearing from us . Send the next applicant in on your way out , please . "
neutral," However , the quality of our exercise books is better than others . I can assure you that our price is the most favorable . A trial will convince you of my words . "
sadness," I'm sorry , but that's our only available time . "
happiness, That'll be fine . 
neutral,Sunshine Hotel . 
neutral," Ok , there is a bunch of going bowling on Sunday . Would you like to go ? "
happiness," I like bowling , but I prefer to be along with you . "
neutral," Alright and what is your name , please ? "
neutral," Supposing we agreed to your price , what payment terms could you offer us ? "
neutral," Well , I see . How to use the other one ? "
neutral, I need to see your ticket . Do you have it ? 
happiness," OK , thanks . "
happiness, You ’ re welcome . Bye . 
neutral, Sure . What do you need ? 
sadness, Silly me ! 
neutral, It's the Canon . 
neutral," Yeah , I really want it . I am on my uppers . "
neutral, How many of you ? 
anxiety, I'm scared . 
neutral," Oh , that's where I'm going . "
anger, Yes . But why do I have to fill out a form anyway ? This is the emergency room . 
neutral, It's E-A-K-I-N-S . 
neutral,All I do all day is work and watch TV . I really should start thinking about my health . 
neutral, May I take a look inside ? 
neutral, Do you think the plane will leave without me ? 
happiness, I see.Thank you . 
sadness," Sorry , but I'm on my way out now . Could you come back in an hour ? "
neutral," Ok , 90 dollars , do you accept this card ? "
happiness," Great , take care . "
neutral," Right now I ' ll teach you to open files , save files and copy files . Are you ready ? "
sadness,"I'm very worried , doctor . I'm afraid that I'm very ill . "
sadness," Because I feel tired all the time , even when I wake up in the morning . I find it very difficult to do any work . I have no appetite . "
sadness," Very badly , doctor . "
sadness," Well , yes , I am . I'm worried about my work . I've just taken a new job . I earn a lot of money but it's difficult work . I'm always afraid of making a mistake . "
neutral," Please drive slowly , we've got lots of time . Safety first . "
neutral," It's not your birthday , also not mine . Hey , come on . Just tell me . "
neutral," I was thinking of getting a hamburger , fries and a chocolate sundae . "
neutral, Well I never seem to gain weight so I don't mind . 
neutral, Can I mail the book if it is a large file ? 
happiness," Yes , that would be good ! "
sadness, Sorry . You have to buy your ticket at the next counter . 
happiness, Thank you . 
happiness," I'm fine for now , thanks . "
neutral, Oops ! I forgot . 
sadness," Sorry , our prices are set . "
neutral," From last night ! I took the left over turkey , mixed it with some diced peppers and onions , added a little bit of mayonnaise and made some sandwiches ! "
anxiety," Well OK , I am just afraid of getting food poisoning . "
happiness," Well , congratulations ! It's lovely being a newly wed , but also so much pressure . Could you tell me what kind of property you are looking for ? "
neutral, Do you want to know where I got mine from ? 
happiness, I ’ m fine . Thanks for asking . 
neutral," I see . That shouldn't be a problem , Sir . Which currency would you require ? "
neutral, May I have a magazine or a newspaper please ? 
neutral," I know and they are really nice , too . "
neutral," Me , too . "
sadness," I ’ m sorry , Jim . "
happiness, Sure . I don't want to waste even a minute . 
neutral,"Dad , when will you finish your cooking ? "
anger," Look for it yourself , please ! Kinda busy here , Daniel ! "
happiness, That is a wonderful idea . 
neutral,Ow ! 
sadness," I'm sorry , Lucy . I'm afraid that I can't get up . "
happiness," Hm , It looks nice , but I ’ d like to have something warm for the winter . "
happiness,"Hello , Cindy . Congratulations ! I hear you ’ re getting married . "
neutral," Maybe you could hire me on trial , if I ’ m not qualified for this position , you can let me go . "
neutral," Yes , the same as the one we have . And we also need some small articles in the office , such as pens , clips , erasers and sticky notes . "
neutral, Can you remember them all ? 
sadness,I'm worrying that she may be lost . 
neutral," Ok , I'll go out and look for her . "
neutral, Do you have a warranty on it ? 
happiness, OK . I'll take one . 
happiness, Thanks so much . 
anger,"I want to change rooms . In fact , I want a refund for tonight ! "
anger, Cockroaches have declared war on my room ! 
neutral,Why don ’ t we go for Teppanyaki tonight ? 
happiness," I think you ’ re absolutely right . Ok , that ’ s decided then ! "
happiness, See you tonight . 
neutral,I'm sorry . Is that bicycle yours ? 
sadness, I'm really sorry . I'll face the music . 
neutral, We ’ re looking for a three-bedroom home . 
anger,Look at the traffic . It ’ s terrible ! 
neutral," Just a moment , PLS . I'll write out a receipt for you . "
neutral," Yes , and you must be James . It's nice to meet you at long last . "
neutral," It was better than I expected . But , you know , I think I would have enjoyed skiing in Tahoe even better . Do you go there often ? "
happiness," Hi , Kathy ! I'm just doing my morning yoga ! You're up awfully early today . "
neutral,"Excuse me , what time is the next train to New York ? "
neutral," Yes , I did indeed . But , could you tell me what exactly the ' Priority Service Room ' is used for ? "
neutral," Of course . As we provide many different services for all of our valued customers , we like to give than a special place to do their business with us . "
happiness,"Bob , look at this sentence . ' Healthy eating is not about strict nutrition philosophies , staying unrealistically thin , or depriving yourself of foods you love . ' It's interesting , isn't it ? "
neutral, I'd rather say it's confusing . what are those ' strict nutrition philosophies ' about ? 
neutral, Healthy eating is not about depriving oneself of the foods one loves . So we are free to have whatever foods we love . It is unbelievable . 
sadness, Rather . I'm afraid I didn't do very well . 
neutral, The Grand Hotel . 
neutral, Yes . Do you know where it is ? 
sadness," No , Madam . I don't think I do . "
neutral, You should go to the dentist . 
neutral," OK , OK , I ’ ll go . "
happiness, Great ! I'll arrange a viewing after work tomorrow afternoon . Could you tell me the detailed address ? 
happiness, O . K . Mr . Smith . Thanks for calling . 
neutral, OK . 
happiness, Thank you . 
sadness, I'm afraid I'm going to the gym for a workout . 
anxiety, This can ’ t wait ! I need your help now ! 
happiness, Great ! Can you set the table ? 
sadness," I'm sorry , but we're booked up on Friday . "
neutral," Marry is not in right now , she went shopping with her mum . "
sadness," I'm sorry , but this was on sale , so I can only give you store credit . "
sadness, Of course ... here you are . I'm sorry the pajamas didn't work out for you . 
happiness, Thank you very much . Come back to see us . 
neutral, Let me see . It seems a little late . 
happiness," Very good , sir . A table for 6 at 8: 00 this evening . May I have your name , please ? "
happiness, Thank you very much . Bye . 
sadness," Sorry , Becky can ’ t come to the phone right now . "
happiness, That ’ s okay . I ’ ll call back later . 
sadness, The food wasn't all that exciting . 
neutral,"Bob , can I talk to you for a minute ? There have been some developments for the Stewart case that I really need to talk to you about . "
sadness," Well , I'm afraid there is . I have some bad news for you about the results of the forensic tests ... there won't be any results . "
sadness," I hate to tell you this , but it seems that every shred of evidence that would help us to convict were destroyed in a laboratory fire . There's nothing left . I'm so sorry ... "
sadness," There's nothing that can be done . Everything is gone . I wish I could tell you differently , but what has happened has happened . We will just have to figure out a way to move on . "
neutral, Her name is Fluffy . She is a sweet dog . 
neutral, My dog has spots . He is very strong . 
neutral,"Well , I ’ m glad I had a chance to see these samples , but I ’ m really not in a position to make a decision right now . "
sadness," Sorry , sir , you have to pay in the check-out counter . It's there . "
happiness," No , thank you . Check please . "
anger,I just discovered that I owe $ 10 for a movie that I never ordered . 
anger, That is absolutely incorrect ! I was out on the town Monday night . 
neutral," Okay , sir , bear with me a moment . "
anger, Absolutely unbelievable ! You people should be ashamed of yourselves . 
neutral," You can rest assured of that . We'll book you order and inquire for the shipping space now , so that shipment can be effected within two or three weeks of receipt of your L / C . "
neutral, I agree with you . It will cost too much when going abroad to join the exhibition . 
neutral, Thank you . Maybe I will do business through internet in the future . 
neutral, Good ! Have you got the recruitment information on marketing ? 
neutral," I am not familiar with the medicine industry , and I don't think it fits me well . "
happiness, Thanks . You can also seek job information on the Internet . 
happiness, Good idea . I will think it over . 
anger,Do you know how late it is ? 
anger, Haven't I asked you to call if you're going to be home late ? 
anger," Come home late one more time , and you'll find your stuff outside . "
anger," That's fine , because if I leave , then your rules won't matter . "
happiness," If you had a box made in the ' 20s , that would be nice . "
happiness," Oh , they're both so beautiful . Let me have this one , I think . "
happiness," That one truly is a beautiful piece of work , isn't it ? "
sadness,Sorry to bother you . But I ’ m having a small problem I thought you might be able to help me with . 
neutral, No . We ’ ll get a cab . It ’ s faster than taking the bus or the subway . 
happiness," It is tough to accept it , I mean . But can you tell me why ? "
neutral, B-E-L-K-N-A-P . 
neutral," I promise I'll wake up , in five minutes . "
anger,Ah ! No ! Damn it ! 
neutral, It's a blackout . Now I can't see Seinfeld . 
anger," No , I didn't save this time.Damn it ! And I'm sick of writing this paper . Now I have to write it all over again too . "
anger," Yes , that's true . Damn ! I just lost half my paper , and now I can't even do my homework.This is a bad time for this to happen . "
anger, Damn ! 
neutral," Would an order of only 100 units , it'll be difficult to work within that kind of budget . Maybe if you were ordering 500 units or more units , we might be able to work something out . "
happiness,This is exciting ! Thank you so much ! 
happiness," Boy oh , boy ! This is so cool . Let's rock and roll ! "
happiness, This seems to be my size . 
happiness," Alright , I'll get it . "
happiness,"Oh honey , I tell you good news . The apartment I looked at today was pretty decent , around 120 square meters . "
neutral,I've read your resume and know a lot of things about your qualifications for this position . One thing you didn't mention is why you left your last job ? I know the company you worked for is a good company . 
happiness, Thank you . 
sadness," I am sorry , but you need a receipt for a refund . "
happiness, That sounds good . I'll take the escalator . 
anger, You said the same thing three months ago . 
neutral," I hear what you're saying , and I wish there were something I could do . "
sadness, I ’ m sorry sir . This computer is not broken or damaged . It ’ s simply just too old ! That ’ s why your programs and applications are running slow . There really isn ’ t much I can do . 
anger," This PC is top of the line and I guarantee it will never freeze ! If it does , we ’ ll give you your money back ! "
sadness,It's an ugly day today . 
neutral,Welcome to Youth Travel Agency . Is there anything I can do for you ? 
happiness, Dad really knew what he was doing when he chose you to take over for him when he was gone ! 
anger," Darn ! Oh , well . I guess it ’ s just not my day . Thanks anyway . "
neutral, we ’ ll have this finished in no time with two if us working on it . 
happiness," It tastes like crankcase oil , but delicious . "
neutral,Right Rebecca . Now I see that after graduating from University your first job was ... 
anger, I said sunny side up ! How many times do I have to tell you . 
neutral, What tooth is giving you pain ? 
happiness," Yes , I think you'll be very satisfied with that one . "
neutral, I am not feeling all the great . I think I have that crud that is going around . 
neutral," By crunching the numbers and putting in your expenses , I estimate that you can afford a house of around five hundred thousand dollars . "
happiness, That ’ s great . 
sadness," Sorry , but I'm not really that interested in those things . "
sadness, I am afraid I am not interested in fashion . 
neutral, I see . 
sadness, Sorry I couldn't help you . 
neutral," Yeah , I am of the same opinion . "
neutral," No , they're not quite what I want . Sorry to trouble you . "
sadness," Perhaps , but I haven ’ t felt well for a few days now . "
sadness, My stress level is pretty much what is usually is . 
sadness, It seems to me like I may have caught a bug . 
neutral," Of course.First , you must sand the furniture . You sand it to make the wood smooth.You start with heavy-grade sandpaper . Then , you move to finer-grade sandpaper . "
neutral," When you start to work , I ’ ll give you $ 3,000 a month . "
neutral, Thank you . 
neutral, It ’ s takes only about 10 minutes 
neutral, Pleas turn right at the traffic lights . 
neutral, I am happy to hear that and I'll accept that . 
sadness," No , I am single . "
anger, That would be convenient . They might as well ask him to fix the electrical wiring . The circuit breakers keep going out all the time . It ’ s really annoying ! 
anger, Yeah you are right . This office is falling apart ! Frank told me the other day that the gutters outside were clogged and that ’ s why the parking lot was flooded . 
anger, I know ! I was in ankle deep water trying to get to my car that day ! The handyman definitely has his work cut out for him . 
happiness," Thank you , sir . Could you sign the voucher here , please ? "
sadness,"Sorry , I'm late . "
anger, What did I do ? I haven't done anything . 
anger, I didn't do anything . 
anger," No , I didn't . I'm innocent . Those aren't mine . Whatever you found is someone else's stuff . You can't prove anything . I wasn't there when you went in , and you can't prove it's my stuff . "
neutral," That may be , but you're still under arrest . And you'd better stop talking . "
anger," I don't need your help , jerk . "
neutral, Less than 5 % . It's quite durable . 
anxiety," He just stays in the kitchen and watches you . Before the Chinese New Year , the kitchen god tells his boss whether you were good or bad this year . Just like Lester does ! "
neutral, I think so ! Just serve a lot of sweet dishes next week . That will make the kitchen god say sweet things about you ! 
anger, His face broke out and he said it was my fault ! 
neutral," He has extensive experience , although the guy ’ s really deep , sometimes , it scares me . "
anxiety," Me too , I don't know why , but every time I see the guy , I break into a cold sweat . "
neutral, I have no idea . 
anger,Why aren ’ t they are aware of the gravity of the situation ? 
happiness, I love you . 
anger,The washing machine isn't working again . 
neutral, Yes this is the best we can do . 
neutral,Dahua's Market . How can I help you ? 
happiness, It's my pleasure ! 
happiness, That's wonderful . 
neutral," I'd like to book a ticket to Singapore , please . "
sadness,"This house is very nice for me , but I can ’ t afford it in a lump sum . "
happiness, That ’ s good . Will you tell me the details ? 
neutral," Sure , what's wrong ? "
neutral, Thank you . 
sadness, I'm afraid I don't quite understand . 
neutral, That ’ s my only one . 
neutral," Could you fill these papers out , please ? "
happiness, That's perfect . 
happiness,"Wow , you ’ re up early today ! What ’ s for breakfast ? "
happiness, Smells good ! I ’ ll make some coffee . Do you want me to make you some eggs ? 
anger, Dammit ! I asked for sunny side up ! How many times do I have to tell you . 
anger," Oh , shut up , will you ? It was all your fault . If you'd kept quite this would never have happened . "
anger," Oh , so it was my fault , was it ? If I hadn't warned you in time it would have been much worse . "
neutral, I see . OK . So what ’ s next ? 
neutral," No , thank you . I have brought some . "
neutral, Like who ? 
neutral, What if you had three more top-notch programmers to help you ? 
neutral," If you discover a small fire , you can try to put it out with a fire extinguisher but only do this if you have been trained . Make sure you use the right extinguisher . They are all colour-coded and contain different substances to put out the fire . "
happiness, Fantastic ! Please send him my congratulations . 
neutral,"Excuse me , can I have your passport , your immigration form and your Customs Declaration Form , please ? "
sadness," Oh , that's too bad . "
sadness," Oh , that's terrible ! What bad luck ! I wish we had never come to this country.But , if it isn't the strikes and the revolutionaries , it's the earthquakes.Our operations here are finished ! "
sadness," I'm sorry , sir . "
sadness," Oh , this is terrible , Yuri . Terrible ! So we can't even assess the damages . How can we do business in this country ? Either we're buried under mud , or we're in danger of getting kidnapped.No , I can't believe this mess ! "
sadness," I'm sorry , sir . "
sadness," You don't have to keep saying that , Yuri . It's not your fault.But me--I'm the one who should be sorry.It was me who suggested operations here in the first place ! Oh , what can we do ? "
neutral, Here you are . 
neutral, I'm going to Wangfujing . 
anger,Oh . I just wanted you to shut up . You were off-key anyway . Let me see that ! 
sadness," Oh , really ? Just a moment ... You paid with a ten-dollar note and I gave you ... Oh , sorry , here's a five left . I'm terribly sorry . "
neutral," We eat it in my country too , but I wouldn't say it ’ s very popular . Most people buy frozen sweet corn from their local supermarket . "
happiness, All you have to do is ask for help . 
happiness, Thanks a lot . 
neutral, I've been looking forward to visiting your factory . 
neutral," Okay , is there anything else ? "
neutral, All I can tell you is our next President got my vote . 
sadness, But Mom ! Today we ’ re playing football ! I love football ! 
neutral, Where are you staying ? 
happiness," Great , do you have any for foreigners ? I mean English version ? "
neutral," That still leaves a gap of 20 dollars to be covered . Let's meet each other half way once more , then the gap will be closed and our business completed . "
sadness," I am sorry , there are so many travelers that all our tables have been booked on that day . "
sadness, I feel so tired . 
neutral, Coming up immediately . 
sadness, I am sorry . I am very tired . I'm going to bed early . 
